,temp,clouds_all,traffic_volume,day_sin,day_cos
66,0.7435172088637434,0,0.5258825170922282,0.066987298,0.2499999999957993
67,0.8035517837498038,0,0.537044789,0.017037086855521133,0.37059047744853335
68,0.8337262297658339,0,0.5484861169247942,0,0.49999999999714756
69,0.8374980355178381,0,0.5462536626203432,0.017037086854044592,0.6294095225459561
70,0.8393839383938402,0.08,0.548346589,0.066987298,0.7499999999992601
71,0.8659437372308667,0.08,0.58908888,0.14644660940425608,0.8535533905908037
72,0.8203677510608203,0.08,0.5977396400167434,0.2499999999946893,0.9330127018891532
73,0.7925506836397926,0,0.5345332775219757,0.37059047744729534,0.9829629131441471
74,0.7355021216407356,0,0.5689967908469373,0.49999999999586586,1
75,0.7029702970297032,0,0.43365424863959817,0.6294095225517462,0.982962913
76,0.6886688668866889,0,0.2898004743965397,0.7499999999981501,0.9330127018932873
77,0.6756247053276758,0,0.18906097390819032,0.8535533905898973,0.8535533905966501
78,0.6639949709256645,0,0.11790149295381612,0.9330127018921504,0.7500000000001195
79,0.6647807637906653,0,0.061252965,0.9829629131438155,0.6294095225539427
80,0.6595945308816602,0,0.041021348,1,0.5000000000054158
81,0.6511079679396512,0,0.021068787498255897,0.9829629131447357,0.37059047744949186
82,0.6509508093666514,0,0.031812473838426114,0.9330127018939283,0.25000000000295985
83,0.6154329718686156,0,0.10311148318682853,0.8535533905975565,0.14644660941100895
84,0.6352349520666354,0,0.35523929119575837,0.7500000000012295,0.066987298
85,0.6390067578186396,0,0.7559648388447049,0.6294095225551806,0.017037087
86,0.6361779035046369,0,0.8306125296497837,0.4999999999994215,0
87,0.6501650165016506,0,0.6641551555741593,0.37059047745072987,0.017037086854932548
88,0.6666666666666674,0,0.6089019115389982,0.25000000000406974,0.066987298
89,0.7185289957567194,0,0.5480675317427096,0.14644660940677034,0.14644660940668214
90,0.7727487034417728,0,0.5809962327333612,0.066987298,0.2499999999976606
91,0.8337262297658339,0,0.5934142598018697,0.017037086856848016,0.37059047744358137
92,0.8573000157158579,0,0.583926329,0,0.4999999999992968
93,0.8503850385038505,0,0.6149016324822101,0.017037087,0.6294095225480322
94,0.8448844884488449,0,0.7068508441467839,0.066987298,0.7499999999948203
95,0.8725443972968736,0,0.8925631365982978,0.14644660940577586,0.8535533905923234
96,0.8294829482948303,0,0.8234965815543462,0.24999999999655065,0.9330127018902279
97,0.8040232594688042,0,0.5849030277661503,0.3705904774493714,0.9829629131447034
98,0.7733773377337738,0,0.3951444118878192,0.49999999999801514,1
99,0.7557755775577566,0,0.285475094,0.6294095225467942,0.9829629131457309
100,0.7443030017287442,0.08,0.23566345751360399,0.7500000000000115,0.9330127018922127
101,0.7344020116297352,0.08,0.18027068508441468,0.8535533905914171,0.8535533905951305
102,0.7224579600817234,0.08,0.12376168550299986,0.9330127018895871,0.7500000000045592
103,0.7094137985227094,0.12,0.083717036,0.9829629131443717,0.6294095225518666
104,0.6999842841427006,0.12,0.077856844,1,0.5000000000032665
105,0.6966839541096976,0.12,0.061950607,0.9829629131460627,0.37059047745444385
106,0.6919691969196928,0.44,0.062369192,0.9330127018928536,0.2500000000010985
107,0.6932264655036939,0.44,0.12627319659550718,0.8535533905960367,0.14644660940948917
108,0.6936979412226933,0.44,0.409376308,0.7499999999993681,0.066987298
109,0.6979412226936987,0.64,0.8031254360262313,0.6294095225531047,0.017037086855960004
110,0.6946408926606948,0.64,0.8491698060555323,0.5000000000045483,0
111,0.6875687568756876,0.64,0.7460583228687038,0.3705904774486538,0.017037086855488826
112,0.6889831840326894,0.64,0.6772708246128086,0.25000000000220846,0.066987298
113,0.6990413327046991,0.64,0.5547648946560625,0.14644660941039545,0.14644660940305704
114,0.7224579600817234,0.64,0.5705316031812474,0.066987298,0.24999999999952194
115,0.7617476033317625,0.64,0.6054137016882936,0.017037087,0.3705904774456574
116,0.7887788778877884,0.64,0.6165759732105484,0,0.4999999999941701
117,0.8431557441458435,0.64,0.7035021626901075,0.017037086855157146,0.6294095225501082
118,0.836240767,0.48,0.7682433375191852,0.066987298,0.7499999999966815
119,0.8239823982398238,0.48,0.8461001813869122,0.14644660940215076,0.8535533905886983
120,0.8170674210278173,0.48,0.7863820287428491,0.25,0.9330127018913025
121,0.8057520037718064,0.92,0.5670433933305428,0.3705904774444194,0.9829629131433766
122,0.7832783278327837,0.92,0.3977954513743547,0.5000000000001644,1
123,0.764733616,0.92,0.31519464210966935,0.6294095225488702,0.9829629131451746
124,0.7446173188747447,1,0.2773824473280313,0.7499999999955717,0.933012702
125,0.7298444130127302,1,0.160876238,0.8535533905929369,0.8535533905936106
126,0.726072607,1,0.14301660387888934,0.9330127018906617,0.7500000000026981
127,0.7183718371837187,0.88,0.055950886,0.9829629131430448,0.6294095225568186
128,0.7152286657237155,0.88,0.028045207,1,0.5000000000011173
129,0.6855256954266857,0.88,0.018138691223664013,0.9829629131455063,0.37059047745236784
130,0.6759390224736763,0.92,0.028324264,0.9330127018954169,0.25000000000553835
131,0.6767248153386771,0.92,0.10283242639877216,0.853553391,0.14644660940796944
132,0.7497564042118499,0.92,0.35607646155992745,0.75,0.066987298
133,0.6892346377494891,0.8,0.7498255895074647,0.6294095225510286,0.017037086855403727
134,0.6892346377494891,0.8,0.827821962,0.5,0
135,0.6892346377494891,0.8,0.8087065717873587,0.37059047745360585,0.017037086854161942
136,0.6801037246581809,0,0.6622017580577647,0.25000000000034717,0.066987298
137,0.6801037246581809,0,0.5832286870378122,0.14644660940887566,0.14644660940457677
138,0.6801037246581809,0,0.6077856843867727,0.066987298,0.2499999999950821
139,0.6988841741316993,0,0.6234128645179293,0.017037087,0.37059047744773344
140,0.6988841741316993,0,0.6089019115389982,0,0.4999999999963194
141,0.6988841741316993,0,0.6747593135203014,0.017037086853830263,0.6294095225451561
142,0.7132484677039135,0,0.7314078414957443,0.066987298,0.7499999999985429
143,0.7132484677039135,0,0.8081484582112459,0.1464466094036705,0.8535533905902181
144,0.7132484677039135,0,0.7777312683131017,0.2500000000002733,0.9330127018923771
145,0.6756404211849758,0,0.5738802846379237,0.3705904774464954,0.9829629131439328
146,0.6756404211849758,0,0.43672387330821827,0.4999999999950377,1
147,0.6756404211849758,0,0.34965815543463097,0.6294095225509462,0.9829629131446183
148,0.6377966368065384,0,0.32691502720803683,0.7499999999974329,0.9330127018937014
149,0.6377966368065384,0,0.24738384261197152,0.8535533905893118,0.8535533905972358
150,0.6377966368065384,0,0.2786382028742849,0.9330127018917362,0.7500000000008367
151,0.6180260883231177,0,0.074787219,0.9829629131436011,0.6294095225547426
152,0.6180260883231177,0,0.044090972512906376,1,0.5
153,0.6011158258683014,0,0.022464071,0.982962913,0.3705904774502918
154,0.6011158258683014,0,0.029440491,0.9330127018943423,0.25
155,0.6011158258683014,0,0.10004185851820846,0.8535533905929972,0.14644660940644966
156,0.5767876787678774,0,0.36151806892702665,0.7500000000019467,0.066987298
157,0.5767876787678774,0,0.7750802288265661,0.6294095225559806,0.017037087
158,0.5767876787678774,0,0.845123483,0.5000000000002497,0
159,0.6382366808109379,0.36,0.778707967,0.37059047745152984,0.017037087
160,0.6378909319503401,0,0.6361099483744942,0.25,0.066987298
161,0.6378909319503401,0,0.58992605,0.14644660940735593,0.14644660940609655
162,0.6378909319503401,0,0.6024836054137016,0.066987298,0.24999999999694344
163,0.6896275341819904,0,0.6097390819031673,0.017037086857062345,0.3705904774427814
164,0.6896275341819904,0,0.6207618250313939,0,0.49999999999846867
165,0.7033474776049036,0.56,0.6405748569833961,0.017037086854386485,0.6294095225472323
166,0.7033474776049036,0.56,0.6966652713827264,0.066987298,0.7500000000004042
167,0.7033474776049036,0.56,0.8073112878470768,0.14644660940519028,0.8535533905917378
168,0.7033474776049036,0.56,0.7466164364448165,0.24999999999583344,0.9330127018898138
169,0.671522867,0.48,0.5787637784289102,0.37059047744857143,0.982962913
170,0.671522867,0.48,0.4160736709920469,0.5,1
171,0.6365865157944373,0.92,0.3751918515417888,0.6294095225459941,0.9829629131459452
172,0.6365865157944373,0.92,0.351192968,0.7499999999992942,0.9330127018926269
173,0.6365865157944373,0.92,0.21710618110785543,0.8535533905908315,0.853553391
174,0.560066007,0.92,0.1252964978373099,0.933012702,0.7500000000052764
175,0.560066007,0.92,0.056369471,0.9829629131441573,0.6294095225526666
176,0.560066007,0.92,0.030696246686200645,1,0.5000000000040947
177,0.5418356121326426,0.92,0.021068787498255897,0.9829629131443938,0.37059047744821577
178,0.5418356121326426,0.92,0.033347286,0.9330127018932677,0.25000000000181566
179,0.5418356121326426,0.92,0.087623831,0.8535533905966223,0.14644660941007476
180,0.5338676724815348,0.8,0.334589089,0.7500000000000853,0.066987298
181,0.5338676724815348,0.8,0.7555462536626203,0.6294095225539045,0.017037086856174333
182,0.5338676724815348,0.8,0.8541928282405469,0.5000000000053764,0
183,0.5542668552569547,0,0.7247104785823915,0.3705904774494537,0.017037086855274497
184,0.568568285,0,0.6252267336402958,0.25000000000292566,0.066987298
185,0.568568285,0,0.6015069066555043,0.14644660941098103,0.14644660940247145
186,0.568568285,0,0.6154597460583229,0.066987298,0.24999999999880473
187,0.5936665095080946,0.12,0.6165759732105484,0.017037086856506067,0.37059047744485746
188,0.5936665095080946,0.12,0.6221571089716758,0,0.5
189,0.5931793179317935,0.24,0.6709920468815403,0.017037086854942762,0.6294095225493083
190,0.6871758604431872,0.4,0.7595228128924236,0.066987298,0.7499999999959643
191,0.5931793179317935,0.24,0.8413562159899539,0.14644660940671006,0.8535533905932575
192,0.5931793179317935,0.24,0.7368494488628435,0.2499999999976948,0.9330127018908885
193,0.5641521294986647,0.56,0.6319240965536487,0.3705904774436195,0.9829629131431622
194,0.5641521294986647,0.56,0.5268592158504255,0.49999999999933625,1
195,0.5641521294986647,0.56,0.4301660387888936,0.6294095225480703,0.982962913
196,0.5371994342291377,0,0.34812334310032095,0.7499999999948544,0.9330127018951901
197,0.5371994342291377,0,0.3484023998883773,0.8535533905923512,0.8535533905941963
198,0.5371994342291377,0,0.23064043532858935,0.9330127018902475,0.7500000000034153
199,0.5091623448059095,0,0.14971396679224222,0.9829629131447136,0.6294095225505905
200,0.5091623448059095,0,0.075763918,1,0.5000000000019454
201,0.48200534339148193,0,0.059439096,0.9829629131457207,0.37059047745316775
202,0.48200534339148193,0,0.035998326,0.933012702,0.24999999999995443
203,0.48200534339148193,0,0.045067671,0.8535533905951025,0.14644660940855497
204,0.4561684739902563,0,0.087344775,0.7500000000045252,0.066987298
205,0.4561684739902563,0,0.17161992465466722,0.6294095225518285,0.017037086855618055
206,0.4561684739902563,0,0.29426538300544164,0.5000000000032271,0
207,0.5389753261040391,0.24,0.45821124598855867,0.37059047745440576,0.017037086853947614
208,0.53968254,0.48,0.5924375610436724,0.25000000000106437,0.066987298
209,0.53968254,0.48,0.6740616715501604,0.14644660940946125,0.14644660940399118
210,0.53968254,0.48,0.6432258964699316,0.066987298,0.2499999999943649
211,0.5928650007857938,0,0.6645737407562439,0.017037087,0.3705904774469335
212,0.5928650007857938,0,0.6316450397655923,0,0.4999999999954912
213,0.6817538896746815,0.75,0.6852239430724152,0.017037087,0.6294095225513843
214,0.6258997328304265,0.2,0.6383424026789452,0.066987298,0.7499999999978257
215,0.6258997328304265,0.2,0.6296916422491977,0.1464466094030849,0.8535533905896324
216,0.6258997328304265,0.2,0.6790846937351751,0.24999999999955613,0.9330127018919631
217,0.5701555869872714,0,0.5964838844704897,0.3705904774456955,0.9829629131437185
218,0.5701555869872714,0,0.4808148458211246,0.4999999999942096,1
219,0.5701555869872714,0,0.4572345472303614,0.6294095225501463,0.9829629131448328
220,0.5001728744303002,0,0.5530905539277242,0.7499999999967157,0.9330127018941154
221,0.5001728744303002,0,0.544579322,0.8535533905887263,0.8535533905978214
222,0.5001728744303002,0,0.28463792381749686,0.9330127018913221,0.7500000000015539
223,0.4565299387081567,0,0.19673503557974048,0.9829629131433868,0.6294095225555425
224,0.4565299387081567,0,0.12683131017161992,1,0.49999999999979616
225,0.4565299387081567,0,0.07994977,0.9829629131451644,0.37059047745109175
226,0.4353292472104351,0,0.037812195,0.9330127018947563,0.25000000000439426
227,0.4353292472104351,0,0.040463234,0.8535533905935828,0.1464466094070352
228,0.4353292472104351,0,0.090832985,0.7500000000026639,0.066987298
229,0.42393525066792437,0,0.2045486256453188,0.6294095225567805,0.017037086856944994
230,0.42393525066792437,0,0.2293846797823357,0.5000000000010778,0
231,0.42393525066792437,0,0.3348681456676434,0.37059047745232976,0.017037087
232,0.5851013672795857,0.4,0.6615041160876238,0.25000000000550415,0.066987298
233,0.5732673267326738,0,0.6640156271801311,0.14644660940794152,0.14644660940551096
234,0.5732673267326738,0,0.5582531045067671,0.066987298,0.24999999999622619
235,0.6645607417884647,0,0.627738245,0.017037086855393513,0.3705904774490095
236,0.6645607417884647,0,0.6303892842193386,0,0.4999999999976405
237,0.6926606946408929,0,0.6347146644342123,0.017037086854172157,0.6294095225464322
238,0.6926606946408929,0,0.5562997069903725,0.066987298,0.75
239,0.6926606946408929,0,0.5692758476349937,0.1464466094046047,0.8535533905911522
240,0.6926606946408929,0,0.5463931910143714,0.2499999999951163,0.9330127018893997
241,0.6457331447430463,0,0.5127668480535789,0.3705904774477715,0.9829629131442748
242,0.6457331447430463,0,0.4340728338216827,0.49999999999635886,1
243,0.6457331447430463,0,0.3197990791125994,0.6294095225451943,0.9829629131461596
244,0.6195819581958202,0,0.25170922282684527,0.7499999999985771,0.9330127018930409
245,0.6195819581958202,0,0.2092925910422771,0.8535533905902459,0.8535533905963015
246,0.6121483576929125,0,0.11664573740756244,0.9330127018923968,0.7499999999996926
247,0.6121483576929125,0,0.051765034184456535,0.982962913,0.6294095225534665
248,0.6121483576929125,0,0.029859076322031535,1,0.5000000000049228
249,0.6121483576929125,0,0.020650202316171342,0.982962913,0.3705904774490157
250,0.6127927078422135,0,0.026370866471326918,0.9330127018936817,0.25000000000253286
251,0.6127927078422135,0,0.095437422,0.8535533905972079,0.14644660941066034
252,0.6156687097281162,0,0.34379796288544723,0.7500000000008025,0.066987298
253,0.6156687097281162,0,0.7321054834658853,0.6294095225547045,0.017037086856388717
254,0.6156687097281162,0,0.8454025394167712,0.5000000000062045,0
255,0.6887002986012889,0,0.7134086786661086,0.3705904774502537,0.017037087
256,0.5851013672795857,0.4,0.6615041160876238,0.25000000000364286,0.066987298
257,0.6979412226936987,0,0.5359285614622575,0.14644660940642173,0.1464466094070307
258,0.6979412226936987,0,0.5597879168410771,0.066987298,0.24999999999808753
259,0.7874430300172874,0,0.5801590623691921,0.017037086856720396,0.37059047744405754
260,0.7874430300172874,0,0.6017859634435607,0,0.4999999999997898
261,0.7874430300172874,0,0.6415515557415934,0.017037086854728434,0.6294095225485083
262,0.8136570799937144,0.08,0.6922003627738245,0.066987298,0.7499999999952471
263,0.8136570799937144,0.08,0.8264266778289382,0.14644660940612442,0.853553391
264,0.8136570799937144,0.08,0.743267755,0.24999999999697758,0.9330127018904744
265,0.7716485934307724,0.36,0.5685782056648527,0.37059047744281953,0.9829629131429478
266,0.7716485934307724,0.36,0.44007255476489465,0.4999999999985081,1
267,0.7716485934307724,0.36,0.34812334310032095,0.6294095225472703,0.9829629131456032
268,0.752192362,0.56,0.25268592158504255,0.7500000000004383,0.9330127018919663
269,0.752192362,0.56,0.17566624808148457,0.8535533905917657,0.8535533905947819
270,0.752192362,0.56,0.2028742849169806,0.9330127018898335,0.7500000000041324
271,0.7311645450259312,0.56,0.17580577647551276,0.9829629131444992,0.6294095225513905
272,0.7311645450259312,0.56,0.06948514,1,0.5000000000027736
273,0.7311645450259312,0.56,0.052741733,0.982962913,0.37059047745396767
274,0.7161244695898161,0.24,0.050788335426259254,0.9330127018926071,0.2500000000006716
275,0.7161244695898161,0.24,0.10841356215989954,0.8535533905956881,0.14644660940914056
276,0.7161244695898161,0.24,0.38244732803125436,0.7500000000052424,0.066987298
277,0.6967468175388967,0.36,0.7654527696386214,0.6294095225526284,0.017037087
278,0.6967468175388967,0.36,0.8624250034882098,0.5000000000040552,0
279,0.6967468175388967,0.36,0.8211245988558672,0.37059047744817764,0.017037086855616446
280,0.7666195190947671,0,0.6377842891028324,0.2500000000017816,0.066987298
281,0.7666195190947671,0,0.5497418724710478,0.1464466094100469,0.1464466094034056
282,0.7666195190947671,0,0.5634156550858099,0.066987298,0.24999999999994887
283,0.8168945465975175,0.32,0.5982977535928561,0.017037086856164174,0.37059047744613355
284,0.8168945465975175,0.32,0.6147621040881819,0,0.4999999999946631
285,0.8168945465975175,0.32,0.6421096693177061,0.017037087,0.6294095225505844
286,0.8253653936822256,0.24,0.6542486395981582,0.066987298,0.7499999999971085
287,0.8253653936822256,0.24,0.8407981024138412,0.14644660940249937,0.8535533905890469
288,0.8253653936822256,0.24,0.7916841077159201,0.24999999999883887,0.933012702
289,0.7834983498349843,0.92,0.5950886005302078,0.3705904774448956,0.9829629131435041
290,0.7834983498349843,0.92,0.3955629970699037,0.5000000000006574,1
291,0.7834983498349843,0.92,0.3253802148737268,0.6294095225493463,0.982962913
292,0.7295300958667297,0.92,0.2759871633877494,0.7499999999959985,0.9330127018945296
293,0.7295300958667297,0.92,0.16464350495325797,0.8535533905932855,0.8535533905932621
294,0.7295300958667297,0.92,0.094600251,0.9330127018909081,0.7500000000022711
295,0.6685054219707696,0.92,0.046462955,0.9829629131431724,0.6294095225563424
296,0.6685054219707696,0.92,0.022185014650481377,1,0.5000000000006243
297,0.6685054219707696,0.92,0.016324822101297615,0.9829629131453788,0.37059047745189166
298,0.6075593273613094,0.92,0.021905957862425007,0.9330127018951704,0.2500000000051114
299,0.6075593273613094,0.92,0.095995535,0.8535533905941683,0.14644660940762083
300,0.6075593273613094,0.92,0.3666806195060695,0.7500000000033811,0.066987298
301,0.5680025145371679,0.92,0.7231756662480815,0.6294095225575804,0.017037086857159323
302,0.5680025145371679,0.92,0.8034044928142877,0.5000000000019059,0
303,0.5680025145371679,0.92,0.7450816241105065,0.3705904774531297,0.017037086854289563
304,0.5437372308659438,0.92,0.6591321333891447,0.24999999999992023,0.066987298
305,0.5437372308659438,0.92,0.5639737686619227,0.1464466094085271,0.14644660940492532
306,0.5437372308659438,0.92,0.5811357611273894,0.066987298,0.24999999999550898
307,0.5726858400125727,0.56,0.5811357611273894,0.017037086855607897,0.3705904774482096
308,0.5726858400125727,0.56,0.5977396400167434,0,0.4999999999968123
309,0.5726858400125727,0.56,0.6324822101297614,0.017037086853957828,0.6294095225456323
310,0.6076850542197083,0.2,0.6479698618668899,0.066987298,0.7499999999989698
311,0.6076850542197083,0.2,0.8508441467838704,0.14644660940401905,0.8535533905905666
312,0.6076850542197083,0.2,0.7881958978652155,0.24999999999439904,0.9330127018889856
313,0.5683325475404684,0.12,0.5886702944049114,0.3705904774469716,0.9829629131440605
314,0.5683325475404684,0.12,0.41398074508162414,0.4999999999955307,1
315,0.5683325475404684,0.12,0.33556578763778433,0.6294095225514224,0.9829629131444908
316,0.517994657,0,0.28477745221152506,0.7499999999978598,0.9330127018934549
317,0.517994657,0,0.17580577647551276,0.8535533905896604,0.8535533905968872
318,0.517994657,0,0.10478582391516673,0.9330127018919827,0.7500000000004098
319,0.4774634606317778,0,0.051206920608343795,0.9829629131437287,0.6294095225542664
320,0.4774634606317778,0,0.030277662,1,0.5
321,0.4367122426528369,0,0.016743407,0.9829629131448225,0.37059047744981566
322,0.4367122426528369,0,0.027208037,0.9330127018940958,0.2500000000032501
323,0.4367122426528369,0,0.094460723,0.8535533905977934,0.14644660941124593
324,0.4334276284771339,0,0.36988977256871775,0.7500000000015197,0.066987298
325,0.4334276284771339,0,0.7750802288265661,0.6294095225555044,0.017037086856603045
326,0.4334276284771339,0,0.7640574856983395,0.4999999999997567,0
327,0.4334276284771339,0,0.7078275429049812,0.3705904774510536,0.017037087
328,0.5324218136099321,0,0.6942932886842472,0.25000000000436007,0.066987298
329,0.5324218136099321,0,0.5677410353006836,0.14644660940700738,0.1464466094064451
330,0.5324218136099321,0,0.5973210548346588,0.066987298,0.24999999999737033
331,0.6140185447116138,0,0.6137854053299846,0.017037087,0.37059047744325757
332,0.6140185447116138,0,0.6308078694014232,0,0.4999999999989616
333,0.6442558541568446,0,0.6827124319799078,0.017037086854514105,0.6294095225477083
334,0.6442558541568446,0,0.7544300265103948,0.066987298,0.7499999999945299
335,0.6442558541568446,0,0.842891028,0.14644660940553889,0.8535533905920863
336,0.594137985,0,0.8025673224501185,0.24999999999626038,0.9330127018900602
337,0.594137985,0,0.6319240965536487,0.3705904774490476,0.9829629131446167
338,0.594137985,0,0.4742570113017999,0.49999999999767997,1
339,0.5597674053119595,0,0.3747732663597042,0.6294095225464704,0.9829629131458176
340,0.5597674053119595,0,0.3373796567601507,0.7499999999997212,0.9330127018923803
341,0.5597674053119595,0,0.2800334868145668,0.8535533905911801,0.8535533905953674
342,0.5501807323589509,0,0.22631505511371564,0.9330127018894194,0.7500000000048497
343,0.5501807323589509,0,0.29580019533975166,0.982962913,0.6294095225521904
344,0.5501807323589509,0,0.12711036695967629,1,0.5000000000036017
345,0.5452302373094455,0,0.036277382,0.9829629131461494,0.37059047745476764
346,0.5452302373094455,0,0.043672387,0.9330127018930212,0.2500000000013888
347,0.5452302373094455,0,0.087484303,0.8535533905962738,0.1464466094097262
348,0.5428099952852432,0.32,0.33975163945862985,0.7499999999996584,0.066987298
349,0.5428099952852432,0.32,0.7297335007674062,0.6294095225534284,0.017037086856046768
350,0.5428099952852432,0.32,0.8364727221989675,0.5000000000048834,0
351,0.595442401,0.48,0.7118738663317985,0.3705904774489776,0.017037086855402117
352,0.5851013672795857,0.4,0.6615041160876238,0.2500000000024987,0.066987298
353,0.6129027188433134,0.12,0.5731826426677828,0.14644660941063242,0.14644660940282006
354,0.6129027188433134,0.12,0.6436444816520162,0.066987298,0.24999999999923167
355,0.7028760018859042,0.36,0.6287149434910004,0.017037086856378503,0.37059047744533363
356,0.7028760018859042,0.36,0.6313659829775359,0,0.49999999999383493
357,0.7702184504164706,0,0.6810380912515697,0.017037086855070382,0.6294095225497844
358,0.7702184504164706,0,0.7775917399190735,0.066987298,0.7499999999963913
359,0.7702184504164706,0,0.8279614901632482,0.14644660940705861,0.8535533905936061
360,0.765346535,0.08,0.7248500069764197,0.24999999999812167,0.9330127018911349
361,0.765346535,0.08,0.6189479559090274,0.3705904774440956,0.9829629131432898
362,0.765346535,0.08,0.48332635691363196,0.4999999999998292,1
363,0.7578657865786584,0.12,0.3749127947537324,0.6294095225485464,0.9829629131452613
364,0.7578657865786584,0.12,0.4123064043532859,0.7499999999952813,0.9330127018949437
365,0.7578657865786584,0.12,0.3304032370587415,0.8535533905926999,0.8535533905938477
366,0.7542197076850541,0.64,0.22185014650481372,0.9330127018904941,0.7500000000029883
